shipment_id,period,period_idx,batch_id,plant_id,carrier_id,mode,customer_id,customer_region,qty_t,on_time_in_full,freight_cost,disruption_flag,cs_active
SHP-000331,2025-09,11,BAT-002452,PLT-04,CAR-01,"<bound method Series.mode of carrier_id                    CAR-01
carrier_name    GlobalTank Logistics
mode                     Bulk Liquid
base_otif                       0.94
Name: 0, dtype: object>",CUS-15,EMEA,2.87,1,337.6,0,0
SHP-000332,2026-05,19,BAT-004181,PLT-05,CAR-04,"<bound method Series.mode of carrier_id                CAR-04
carrier_name    RailChem Freight
mode                        Rail
base_otif                   0.93
Name: 3, dtype: object>",CUS-07,APAC,18.4,1,1395.32,0,1
SHP-000333,2026-09,23,BAT-005136,PLT-01,CAR-05,"<bound method Series.mode of carrier_id               CAR-05
carrier_name    AirExpress Spec
mode                        Air
base_otif                  0.96
Name: 4, dtype: object>",CUS-15,EMEA,20.19,1,1620.9,0,1
SHP-000334,2026-04,18,BAT-004136,PLT-02,CAR-02,"<bound method Series.mode of carrier_id                 CAR-02
carrier_name    EuroHaz Transport
mode                  Hazmat Road
base_otif                    0.91
Name: 1, dtype: object>",CUS-11,EMEA,21.81,1,3006.57,0,1
SHP-000335,2025-01,3,BAT-000720,PLT-06,CAR-01,"<bound method Series.mode of carrier_id                    CAR-01
carrier_name    GlobalTank Logistics
mode                     Bulk Liquid
base_otif                       0.94
Name: 0, dtype: object>",CUS-12,LATAM,1.8,1,147.87,0,0
SHP-000336,2025-11,13,BAT-003061,PLT-01,CAR-02,"<bound method Series.mode of carrier_id                 CAR-02
carrier_name    EuroHaz Transport
mode                  Hazmat Road
base_otif                    0.91
Name: 1, dtype: object>",CUS-08,EMEA,38.99,1,3039.26,0,0
SHP-000337,2026-03,17,BAT-003760,PLT-02,CAR-05,"<bound method Series.mode of carrier_id               CAR-05
carrier_name    AirExpress Spec
mode                        Air
base_otif                  0.96
Name: 4, dtype: object>",CUS-14,APAC,75.61,1,4863.45,0,0
SHP-000338,2025-11,13,BAT-003058,PLT-05,CAR-01,"<bound method Series.mode of carrier_id                    CAR-01
carrier_name    GlobalTank Logistics
mode                     Bulk Liquid
base_otif                       0.94
Name: 0, dtype: object>",CUS-11,EMEA,16.61,1,1207.57,0,0
SHP-000339,2025-05,7,BAT-001583,PLT-04,CAR-03,"<bound method Series.mode of carrier_id               CAR-03
carrier_name    OceanChem Lines
mode                 Ocean Bulk
base_otif                  0.88
Name: 2, dtype: object>",CUS-04,EMEA,41.36,1,3232.1,0,0
SHP-000340,2026-07,21,BAT-004738,PLT-05,CAR-02,"<bound method Series.mode of carrier_id                 CAR-02
carrier_name    EuroHaz Transport
mode                  Hazmat Road
base_otif                    0.91
Name: 1, dtype: object>",CUS-14,APAC,1.97,1,201.63,0,1
SHP-000341,2026-02,16,BAT-003733,PLT-05,CAR-05,"<bound method Series.mode of carrier_id               CAR-05
carrier_name    AirExpress Spec
mode                        Air
base_otif                  0.96
Name: 4, dtype: object>",CUS-04,EMEA,1.94,1,183.08,0,0
SHP-000342,2024-11,1,BAT-000234,PLT-02,CAR-01,"<bound method Series.mode of carrier_id                    CAR-01
carrier_name    GlobalTank Logistics
mode                     Bulk Liquid
base_otif                       0.94
Name: 0, dtype: object>",CUS-09,AMER,101.05,1,7444.81,0,0
SHP-000343,2025-02,4,BAT-001062,PLT-06,CAR-02,"<bound method Series.mode of carrier_id                 CAR-02
carrier_name    EuroHaz Transport
mode                  Hazmat Road
base_otif                    0.91
Name: 1, dtype: object>",CUS-11,EMEA,80.94,1,10579.34,0,0
SHP-000344,2025-05,7,BAT-001716,PLT-04,CAR-05,"<bound method Series.mode of carrier_id               CAR-05
carrier_name    AirExpress Spec
mode                        Air
base_otif                  0.96
Name: 4, dtype: object>",CUS-09,AMER,45.4,1,5306.93,0,0
SHP-000345,2025-01,3,BAT-000701,PLT-04,CAR-04,"<bound method Series.mode of carrier_id                CAR-04
carrier_name    RailChem Freight
mode                        Rail
base_otif                   0.93
Name: 3, dtype: object>",CUS-01,EMEA,33.61,1,3483.85,0,0
SHP-000346,2026-06,20,BAT-004552,PLT-06,CAR-01,"<bound method Series.mode of carrier_id                    CAR-01
carrier_name    GlobalTank Logistics
mode                     Bulk Liquid
base_otif                       0.94
Name: 0, dtype: object>",CUS-15,EMEA,33.94,1,3392.4,0,1
SHP-000347,2024-10,0,BAT-000214,PLT-03,CAR-05,"<bound method Series.mode of carrier_id               CAR-05
carrier_name    AirExpress Spec
mode                        Air
base_otif                  0.96
Name: 4, dtype: object>",CUS-03,APAC,25.25,1,2812.29,0,0
SHP-000348,2026-06,20,BAT-004463,PLT-06,CAR-01,"<bound method Series.mode of carrier_id                    CAR-01
carrier_name    GlobalTank Logistics
mode                     Bulk Liquid
base_otif                       0.94
Name: 0, dtype: object>",CUS-07,APAC,47.86,1,6287.62,0,1
SHP-000349,2026-01,15,BAT-003391,PLT-01,CAR-01,"<bound method Series.mode of carrier_id                    CAR-01
carrier_name    GlobalTank Logistics
mode                     Bulk Liquid
base_otif                       0.94
Name: 0, dtype: object>",CUS-12,LATAM,39.34,1,5053.78,0,0
SHP-000350,2026-06,20,BAT-004606,PLT-03,CAR-04,"<bound method Series.mode of carrier_id                CAR-04
carrier_name    RailChem Freight
mode                        Rail
base_otif                   0.93
Name: 3, dtype: object>",CUS-01,EMEA,24.36,1,2296.45,0,1
SHP-000351,2024-11,1,BAT-000423,PLT-03,CAR-04,"<bound method Series.mode of carrier_id                CAR-04
carrier_name    RailChem Freight
mode                        Rail
base_otif                   0.93
Name: 3, dtype: object>",CUS-15,EMEA,21.93,1,1535.5,0,0
SHP-000352,2025-04,6,BAT-001487,PLT-01,CAR-05,"<bound method Series.mode of carrier_id               CAR-05
carrier_name    AirExpress Spec
mode                        Air
base_otif                  0.96
Name: 4, dtype: object>",CUS-10,APAC,57.13,1,4162.52,0,0
SHP-000353,2025-09,11,BAT-002455,PLT-04,CAR-03,"<bound method Series.mode of carrier_id               CAR-03
carrier_name    OceanChem Lines
mode                 Ocean Bulk
base_otif                  0.88
Name: 2, dtype: object>",CUS-15,EMEA,47.21,1,6423.28,0,0
SHP-000354,2025-11,13,BAT-002906,PLT-06,CAR-05,"<bound method Series.mode of carrier_id               CAR-05
carrier_name    AirExpress Spec
mode                        Air
base_otif                  0.96
Name: 4, dtype: object>",CUS-03,APAC,47.56,1,3405.29,0,0
SHP-000355,2025-08,10,BAT-002257,PLT-06,CAR-04,"<bound method Series.mode of carrier_id                CAR-04
carrier_name    RailChem Freight
mode                        Rail
base_otif                   0.93
Name: 3, dtype: object>",CUS-01,EMEA,0.88,0,66.45,0,0
SHP-000356,2025-11,13,BAT-002994,PLT-06,CAR-05,"<bound method Series.mode of carrier_id               CAR-05
carrier_name    AirExpress Spec
mode                        Air
base_otif                  0.96
Name: 4, dtype: object>",CUS-15,EMEA,27.61,1,3038.33,0,0
SHP-000357,2025-06,8,BAT-001770,PLT-06,CAR-02,"<bound method Series.mode of carrier_id                 CAR-02
carrier_name    EuroHaz Transport
mode                  Hazmat Road
base_otif                    0.91
Name: 1, dtype: object>",CUS-07,APAC,22.71,1,2971.52,0,0
SHP-000358,2025-02,4,BAT-000959,PLT-05,CAR-05,"<bound method Series.mode of carrier_id               CAR-05
carrier_name    AirExpress Spec
mode                        Air
base_otif                  0.96
Name: 4, dtype: object>",CUS-04,EMEA,15.79,1,1979.9,0,0
SHP-000359,2026-08,22,BAT-004854,PLT-03,CAR-04,"<bound method Series.mode of carrier_id                CAR-04
carrier_name    RailChem Freight
mode                        Rail
base_otif                   0.93
Name: 3, dtype: object>",CUS-11,EMEA,46.03,1,4535.05,0,1
SHP-000360,2024-10,0,BAT-000174,PLT-03,CAR-05,"<bound method Series.mode of carrier_id               CAR-05
carrier_name    AirExpress Spec
mode                        Air
base_otif                  0.96
Name: 4, dtype: object>",CUS-02,AMER,0.88,1,126.63,0,0
SHP-000361,2025-08,10,BAT-002338,PLT-05,CAR-01,"<bound method Series.mode of carrier_id                    CAR-01
carrier_name    GlobalTank Logistics
mode                     Bulk Liquid
base_otif                       0.94
Name: 0, dtype: object>",CUS-13,AMER,11.5,1,1522.09,0,0
SHP-000362,2026-07,21,BAT-004790,PLT-02,CAR-02,"<bound method Series.mode of carrier_id                 CAR-02
carrier_name    EuroHaz Transport
mode                  Hazmat Road
base_otif                    0.91
Name: 1, dtype: object>",CUS-13,AMER,93.32,1,12228.09,0,1
SHP-000363,2025-12,14,BAT-003185,PLT-06,CAR-04,"<bound method Series.mode of carrier_id                CAR-04
carrier_name    RailChem Freight
mode                        Rail
base_otif                   0.93
Name: 3, dtype: object>",CUS-05,LATAM,28.36,1,3353.57,0,0
SHP-000364,2026-08,22,BAT-004890,PLT-03,CAR-01,"<bound method Series.mode of carrier_id                    CAR-01
carrier_name    GlobalTank Logistics
mode                     Bulk Liquid
base_otif                       0.94
Name: 0, dtype: object>",CUS-09,AMER,32.92,1,4167.74,0,1
SHP-000365,2026-05,19,BAT-004389,PLT-06,CAR-05,"<bound method Series.mode of carrier_id               CAR-05
carrier_name    AirExpress Spec
mode                        Air
base_otif                  0.96
Name: 4, dtype: object>",CUS-10,APAC,45.14,1,4616.41,0,1
SHP-000366,2025-11,13,BAT-003057,PLT-05,CAR-01,"<bound method Series.mode of carrier_id                    CAR-01
carrier_name    GlobalTank Logistics
mode                     Bulk Liquid
base_otif                       0.94
Name: 0, dtype: object>",CUS-02,AMER,14.34,1,1755.65,0,0
SHP-000367,2026-04,18,BAT-004157,PLT-04,CAR-03,"<bound method Series.mode of carrier_id               CAR-03
carrier_name    OceanChem Lines
mode                 Ocean Bulk
base_otif                  0.88
Name: 2, dtype: object>",CUS-13,AMER,17.94,1,2544.67,0,1
SHP-000368,2024-10,0,BAT-000083,PLT-01,CAR-03,"<bound method Series.mode of carrier_id               CAR-03
carrier_name    OceanChem Lines
mode                 Ocean Bulk
base_otif                  0.88
Name: 2, dtype: object>",CUS-02,AMER,50.13,1,5258.97,0,0
SHP-000369,2026-05,19,BAT-004395,PLT-06,CAR-04,"<bound method Series.mode of carrier_id                CAR-04
carrier_name    RailChem Freight
mode                        Rail
base_otif                   0.93
Name: 3, dtype: object>",CUS-15,EMEA,38.04,1,5439.77,0,1
SHP-000370,2026-03,17,BAT-003857,PLT-05,CAR-03,"<bound method Series.mode of carrier_id               CAR-03
carrier_name    OceanChem Lines
mode                 Ocean Bulk
base_otif                  0.88
Name: 2, dtype: object>",CUS-10,APAC,56.55,1,7058.51,0,0
SHP-000371,2025-09,11,BAT-002481,PLT-04,CAR-03,"<bound method Series.mode of carrier_id               CAR-03
carrier_name    OceanChem Lines
mode                 Ocean Bulk
base_otif                  0.88
Name: 2, dtype: object>",CUS-10,APAC,2.57,1,238.92,0,0
SHP-000372,2025-06,8,BAT-001789,PLT-05,CAR-02,"<bound method Series.mode of carrier_id                 CAR-02
carrier_name    EuroHaz Transport
mode                  Hazmat Road
base_otif                    0.91
Name: 1, dtype: object>",CUS-15,EMEA,55.93,1,4436.85,0,0
SHP-000373,2026-07,21,BAT-004700,PLT-03,CAR-05,"<bound method Series.mode of carrier_id               CAR-05
carrier_name    AirExpress Spec
mode                        Air
base_otif                  0.96
Name: 4, dtype: object>",CUS-05,LATAM,73.67,1,4594.33,0,1
SHP-000374,2026-01,15,BAT-003447,PLT-05,CAR-03,"<bound method Series.mode of carrier_id               CAR-03
carrier_name    OceanChem Lines
mode                 Ocean Bulk
base_otif                  0.88
Name: 2, dtype: object>",CUS-03,APAC,26.84,1,3813.28,0,0
SHP-000375,2025-08,10,BAT-002304,PLT-03,CAR-02,"<bound method Series.mode of carrier_id                 CAR-02
carrier_name    EuroHaz Transport
mode                  Hazmat Road
base_otif                    0.91
Name: 1, dtype: object>",CUS-10,APAC,23.03,1,2035.59,0,0
SHP-000376,2025-06,8,BAT-001773,PLT-05,CAR-01,"<bound method Series.mode of carrier_id                    CAR-01
carrier_name    GlobalTank Logistics
mode                     Bulk Liquid
base_otif                       0.94
Name: 0, dtype: object>",CUS-06,AMER,32.49,1,1998.76,0,0
SHP-000377,2025-01,3,BAT-000790,PLT-04,CAR-05,"<bound method Series.mode of carrier_id               CAR-05
carrier_name    AirExpress Spec
mode                        Air
base_otif                  0.96
Name: 4, dtype: object>",CUS-05,LATAM,27.97,1,3375.29,0,0
SHP-000378,2025-04,6,BAT-001353,PLT-01,CAR-05,"<bound method Series.mode of carrier_id               CAR-05
carrier_name    AirExpress Spec
mode                        Air
base_otif                  0.96
Name: 4, dtype: object>",CUS-03,APAC,30.04,1,3637.97,0,0
SHP-000379,2026-07,21,BAT-004765,PLT-03,CAR-04,"<bound method Series.mode of carrier_id                CAR-04
carrier_name    RailChem Freight
mode                        Rail
base_otif                   0.93
Name: 3, dtype: object>",CUS-06,AMER,22.63,1,3249.98,0,1
SHP-000380,2025-01,3,BAT-000677,PLT-05,CAR-01,"<bound method Series.mode of carrier_id                    CAR-01
carrier_name    GlobalTank Logistics
mode                     Bulk Liquid
base_otif                       0.94
Name: 0, dtype: object>",CUS-12,LATAM,28.46,1,3119.2,0,0
SHP-000381,2025-03,5,BAT-001239,PLT-04,CAR-05,"<bound method Series.mode of carrier_id               CAR-05
carrier_name    AirExpress Spec
mode                        Air
base_otif                  0.96
Name: 4, dtype: object>",CUS-06,AMER,32.86,1,4320.27,0,0
SHP-000382,2025-09,11,BAT-002575,PLT-03,CAR-04,"<bound method Series.mode of carrier_id                CAR-04
carrier_name    RailChem Freight
mode                        Rail
base_otif                   0.93
Name: 3, dtype: object>",CUS-14,APAC,32.84,0,2281.14,0,0
SHP-000383,2026-08,22,BAT-005020,PLT-02,CAR-03,"<bound method Series.mode of carrier_id               CAR-03
carrier_name    OceanChem Lines
mode                 Ocean Bulk
base_otif                  0.88
Name: 2, dtype: object>",CUS-14,APAC,46.44,1,4108.53,0,1
SHP-000384,2025-06,8,BAT-001963,PLT-05,CAR-05,"<bound method Series.mode of carrier_id               CAR-05
carrier_name    AirExpress Spec
mode                        Air
base_otif                  0.96
Name: 4, dtype: object>",CUS-05,LATAM,8.96,1,1135.75,0,0
SHP-000385,2024-12,2,BAT-000495,PLT-01,CAR-02,"<bound method Series.mode of carrier_id                 CAR-02
carrier_name    EuroHaz Transport
mode                  Hazmat Road
base_otif                    0.91
Name: 1, dtype: object>",CUS-06,AMER,39.86,1,4706.1,0,0
SHP-000386,2026-09,23,BAT-005227,PLT-05,CAR-05,"<bound method Series.mode of carrier_id               CAR-05
carrier_name    AirExpress Spec
mode                        Air
base_otif                  0.96
Name: 4, dtype: object>",CUS-03,APAC,29.86,1,3037.54,0,1
SHP-000387,2026-01,15,BAT-003438,PLT-02,CAR-02,"<bound method Series.mode of carrier_id                 CAR-02
carrier_name    EuroHaz Transport
mode                  Hazmat Road
base_otif                    0.91
Name: 1, dtype: object>",CUS-01,EMEA,62.8,1,3660.86,0,0
SHP-000388,2024-11,1,BAT-000252,PLT-01,CAR-03,"<bound method Series.mode of carrier_id               CAR-03
carrier_name    OceanChem Lines
mode                 Ocean Bulk
base_otif                  0.88
Name: 2, dtype: object>",CUS-05,LATAM,67.39,1,4961.58,1,0
SHP-000389,2025-12,14,BAT-003298,PLT-04,CAR-02,"<bound method Series.mode of carrier_id                 CAR-02
carrier_name    EuroHaz Transport
mode                  Hazmat Road
base_otif                    0.91
Name: 1, dtype: object>",CUS-09,AMER,23.56,1,2903.36,0,0
SHP-000390,2026-07,21,BAT-004800,PLT-03,CAR-02,"<bound method Series.mode of carrier_id                 CAR-02
carrier_name    EuroHaz Transport
mode                  Hazmat Road
base_otif                    0.91
Name: 1, dtype: object>",CUS-01,EMEA,1.71,1,175.23,0,1
SHP-000391,2025-02,4,BAT-000889,PLT-01,CAR-02,"<bound method Series.mode of carrier_id                 CAR-02
carrier_name    EuroHaz Transport
mode                  Hazmat Road
base_otif                    0.91
Name: 1, dtype: object>",CUS-12,LATAM,67.2,1,7685.15,0,0
SHP-000392,2025-04,6,BAT-001427,PLT-03,CAR-03,"<bound method Series.mode of carrier_id               CAR-03
carrier_name    OceanChem Lines
mode                 Ocean Bulk
base_otif                  0.88
Name: 2, dtype: object>",CUS-04,EMEA,67.82,1,5075.19,0,0
SHP-000393,2026-01,15,BAT-003488,PLT-04,CAR-04,"<bound method Series.mode of carrier_id                CAR-04
carrier_name    RailChem Freight
mode                        Rail
base_otif                   0.93
Name: 3, dtype: object>",CUS-13,AMER,72.96,1,4482.24,0,0
