po_id,period,period_idx,supplier_id,region,geo_risk,material_id,qty_t,on_time_in_full,actual_lead_days,planned_lead_days,po_value,quality_reject,cs_active,lead_time_variance
PO-000714,2025-06,8,SUP-06,APAC,Medium,RM-18,109.1,1,31.7,29.0,271236.56,0,0,2.6999999999999993
PO-000715,2025-06,8,SUP-06,APAC,Medium,RM-12,51.67,1,24.8,29.0,13915.77,0,0,-4.199999999999999
PO-000716,2025-06,8,SUP-06,APAC,Medium,RM-15,44.62,0,34.1,29.0,40679.2,0,0,5.100000000000001
PO-000717,2025-06,8,SUP-06,APAC,Medium,RM-08,242.11,1,32.7,29.0,180577.6,0,0,3.700000000000003
PO-000718,2025-06,8,SUP-06,APAC,Medium,RM-16,251.65,1,29.9,29.0,112095.67,0,0,0.8999999999999986
PO-000719,2025-06,8,SUP-07,EMEA,High,RM-03,163.45,1,27.1,22.0,162541.81,0,0,5.100000000000001
PO-000720,2025-06,8,SUP-07,EMEA,High,RM-03,99.52,1,22.8,22.0,98974.71,0,0,0.8000000000000007
PO-000721,2025-06,8,SUP-07,EMEA,High,RM-16,252.86,1,26.5,22.0,112632.48,0,0,4.5
PO-000722,2025-06,8,SUP-07,EMEA,High,RM-07,63.75,1,25.9,22.0,1882176.29,0,0,3.8999999999999986
PO-000723,2025-06,8,SUP-07,EMEA,High,RM-15,99.6,1,23.4,22.0,90796.31,0,0,1.3999999999999986
PO-000724,2025-06,8,SUP-07,EMEA,High,RM-18,78.08,1,23.1,22.0,194130.33,0,0,1.1000000000000014
PO-000725,2025-06,8,SUP-07,EMEA,High,RM-12,85.54,1,31.2,22.0,23039.01,0,0,9.2
PO-000726,2025-06,8,SUP-07,EMEA,High,RM-18,130.44,1,25.1,22.0,324309.12,0,0,3.1000000000000014
PO-000727,2025-06,8,SUP-07,EMEA,High,RM-05,222.76,1,27.6,22.0,41536.11,0,0,5.600000000000001
PO-000728,2025-06,8,SUP-08,APAC,Low,RM-06,218.82,1,26.9,20.0,702699.56,0,0,6.899999999999999
PO-000729,2025-06,8,SUP-08,APAC,Low,RM-10,212.9,1,24.5,20.0,260244.85,0,0,4.5
PO-000730,2025-06,8,SUP-08,APAC,Low,RM-04,228.73,1,23.7,20.0,97148.73,0,0,3.6999999999999993
PO-000731,2025-06,8,SUP-08,APAC,Low,RM-15,79.3,1,14.3,20.0,72289.25,0,0,-5.699999999999999
PO-000732,2025-06,8,SUP-08,APAC,Low,RM-07,149.51,1,15.0,20.0,4413972.19,0,0,-5.0
PO-000733,2025-06,8,SUP-08,APAC,Low,RM-20,74.58,1,22.3,20.0,150651.61,0,0,2.3000000000000007
PO-000734,2025-06,8,SUP-08,APAC,Low,RM-16,232.97,1,21.0,20.0,103775.25,0,0,1.0
PO-000735,2025-06,8,SUP-08,APAC,Low,RM-16,173.0,1,15.3,20.0,77063.31,0,0,-4.699999999999999
PO-000736,2025-06,8,SUP-08,APAC,Low,RM-03,102.16,0,15.7,20.0,101595.86,0,0,-4.300000000000001
PO-000737,2025-06,8,SUP-08,APAC,Low,RM-11,138.27,1,21.4,20.0,322269.16,0,0,1.3999999999999986
PO-000738,2025-06,8,SUP-09,AMER,Low,RM-18,141.54,1,15.6,14.0,351887.85,0,0,1.5999999999999996
PO-000739,2025-06,8,SUP-09,AMER,Low,RM-04,215.04,1,11.0,14.0,91333.36,0,0,-3.0
PO-000740,2025-06,8,SUP-09,AMER,Low,RM-03,198.5,1,12.3,14.0,197401.58,0,0,-1.6999999999999993
PO-000741,2025-06,8,SUP-09,AMER,Low,RM-09,239.48,1,7.9,14.0,158772.5,0,0,-6.1
PO-000742,2025-06,8,SUP-09,AMER,Low,RM-02,127.84,1,17.7,14.0,104619.91,0,0,3.6999999999999993
PO-000743,2025-06,8,SUP-09,AMER,Low,RM-14,91.05,0,18.6,14.0,35840.97,0,0,4.600000000000001
PO-000744,2025-06,8,SUP-09,AMER,Low,RM-04,42.1,1,19.1,14.0,17880.98,0,0,5.100000000000001
PO-000745,2025-06,8,SUP-09,AMER,Low,RM-12,189.87,1,13.7,14.0,51138.7,0,0,-0.3000000000000007
PO-000746,2025-06,8,SUP-09,AMER,Low,RM-08,249.37,1,13.9,14.0,185990.22,0,0,-0.09999999999999964
PO-000747,2025-06,8,SUP-09,AMER,Low,RM-19,107.68,1,12.2,14.0,32349.92,0,0,-1.8000000000000007
PO-000748,2025-06,8,SUP-09,AMER,Low,RM-14,173.46,1,14.5,14.0,68281.86,0,0,0.5
PO-000749,2025-06,8,SUP-10,EMEA,Medium,RM-03,74.33,1,24.8,24.0,73918.64,0,0,0.8000000000000007
PO-000750,2025-06,8,SUP-10,EMEA,Medium,RM-02,159.14,0,26.2,24.0,130231.18,1,0,2.1999999999999993
PO-000751,2025-06,8,SUP-10,EMEA,Medium,RM-14,152.32,1,20.1,24.0,59959.56,0,0,-3.8999999999999986
PO-000752,2025-06,8,SUP-10,EMEA,Medium,RM-04,57.49,0,19.3,24.0,24416.26,0,0,-4.699999999999999
PO-000753,2025-06,8,SUP-10,EMEA,Medium,RM-05,117.94,1,23.7,24.0,21991.99,0,0,-0.3000000000000007
PO-000754,2025-06,8,SUP-10,EMEA,Medium,RM-14,218.92,1,19.2,24.0,86177.9,0,0,-4.800000000000001
PO-000755,2025-06,8,SUP-10,EMEA,Medium,RM-08,191.71,1,21.7,24.0,142991.29,0,0,-2.3000000000000007
PO-000756,2025-06,8,SUP-10,EMEA,Medium,RM-09,123.68,1,26.8,24.0,82000.49,0,0,2.8000000000000007
PO-000757,2025-07,9,SUP-01,EMEA,Low,RM-14,220.31,1,14.4,12.0,85340.9,0,0,2.4000000000000004
PO-000758,2025-07,9,SUP-01,EMEA,Low,RM-08,130.98,0,11.1,12.0,96133.89,0,0,-0.9000000000000004
PO-000759,2025-07,9,SUP-01,EMEA,Low,RM-08,212.15,1,14.4,12.0,155713.46,0,0,2.4000000000000004
PO-000760,2025-07,9,SUP-01,EMEA,Low,RM-15,155.12,1,16.3,12.0,139150.18,0,0,4.300000000000001
PO-000761,2025-07,9,SUP-01,EMEA,Low,RM-09,41.63,1,17.3,12.0,27159.14,0,0,5.300000000000001
PO-000762,2025-07,9,SUP-01,EMEA,Low,RM-05,141.05,1,9.1,12.0,25880.94,0,0,-2.9000000000000004
PO-000763,2025-07,9,SUP-02,AMER,Low,RM-02,164.75,1,19.8,18.0,132679.02,0,0,1.8000000000000007
PO-000764,2025-07,9,SUP-02,AMER,Low,RM-20,46.11,1,19.5,18.0,91666.22,0,0,1.5
PO-000765,2025-07,9,SUP-02,AMER,Low,RM-17,135.65,1,21.0,18.0,228158.08,0,0,3.0
PO-000766,2025-07,9,SUP-02,AMER,Low,RM-09,83.36,1,17.2,18.0,54387.96,0,0,-0.8000000000000007
PO-000767,2025-07,9,SUP-02,AMER,Low,RM-09,85.62,1,20.9,18.0,55858.47,0,0,2.8999999999999986
PO-000768,2025-07,9,SUP-02,AMER,Low,RM-17,151.52,1,15.8,18.0,254858.19,0,0,-2.1999999999999993
PO-000769,2025-07,9,SUP-02,AMER,Low,RM-02,140.05,1,16.9,18.0,112783.84,0,0,-1.1000000000000014
PO-000770,2025-07,9,SUP-02,AMER,Low,RM-15,206.21,1,19.5,18.0,184979.89,0,0,1.5
PO-000771,2025-07,9,SUP-03,APAC,Medium,RM-06,148.44,1,29.6,34.0,469092.56,0,0,-4.399999999999999
PO-000772,2025-07,9,SUP-03,APAC,Medium,RM-13,177.71,1,30.2,34.0,61591.4,0,0,-3.8000000000000007
PO-000773,2025-07,9,SUP-03,APAC,Medium,RM-09,184.19,0,29.7,34.0,120166.74,0,0,-4.300000000000001
PO-000774,2025-07,9,SUP-03,APAC,Medium,RM-09,69.48,1,36.9,34.0,45326.7,0,0,2.8999999999999986
PO-000775,2025-07,9,SUP-03,APAC,Medium,RM-10,155.2,1,37.0,34.0,186685.21,0,0,3.0
PO-000776,2025-07,9,SUP-03,APAC,Medium,RM-20,140.3,1,31.2,34.0,278894.36,0,0,-2.8000000000000007
PO-000777,2025-07,9,SUP-03,APAC,Medium,RM-04,258.13,0,35.5,34.0,107887.04,0,0,1.5
PO-000778,2025-07,9,SUP-04,EMEA,Low,RM-18,250.35,1,8.2,10.0,612482.63,0,0,-1.8000000000000007
PO-000779,2025-07,9,SUP-04,EMEA,Low,RM-03,160.47,1,6.3,10.0,157036.39,0,0,-3.7
PO-000780,2025-07,9,SUP-04,EMEA,Low,RM-17,240.62,1,7.5,10.0,404717.84,0,0,-2.5
PO-000781,2025-07,9,SUP-04,EMEA,Low,RM-13,230.48,1,11.4,10.0,79881.88,0,0,1.4000000000000004
PO-000782,2025-07,9,SUP-04,EMEA,Low,RM-18,243.71,1,12.2,10.0,596250.39,0,0,2.1999999999999993
PO-000783,2025-07,9,SUP-04,EMEA,Low,RM-10,111.36,1,11.3,10.0,133958.38,0,0,1.3000000000000007
PO-000784,2025-07,9,SUP-05,LATAM,Medium,RM-17,226.1,1,28.2,26.0,380292.53,0,0,2.1999999999999993
PO-000785,2025-07,9,SUP-05,LATAM,Medium,RM-13,207.07,1,21.7,26.0,71768.07,0,0,-4.300000000000001
PO-000786,2025-07,9,SUP-05,LATAM,Medium,RM-08,253.45,1,28.5,26.0,186024.48,0,0,2.5
PO-000787,2025-07,9,SUP-05,LATAM,Medium,RM-02,185.6,1,25.4,26.0,149463.93,0,0,-0.6000000000000014
PO-000788,2025-07,9,SUP-05,LATAM,Medium,RM-04,181.13,1,28.8,26.0,75705.07,0,0,2.8000000000000007
PO-000789,2025-07,9,SUP-05,LATAM,Medium,RM-18,227.02,1,25.7,26.0,555409.32,0,0,-0.3000000000000007
PO-000790,2025-07,9,SUP-06,APAC,Medium,RM-16,106.77,1,28.9,29.0,46800.23,0,0,-0.10000000000000142
PO-000791,2025-07,9,SUP-06,APAC,Medium,RM-10,81.88,1,30.8,29.0,98493.82,0,0,1.8000000000000007
PO-000792,2025-07,9,SUP-06,APAC,Medium,RM-03,200.54,1,23.2,29.0,196248.64,0,0,-5.800000000000001
PO-000793,2025-07,9,SUP-06,APAC,Medium,RM-12,100.42,1,28.7,29.0,26615.94,0,0,-0.3000000000000007
PO-000794,2025-07,9,SUP-06,APAC,Medium,RM-03,181.55,1,28.8,29.0,177664.57,0,0,-0.1999999999999993
PO-000795,2025-07,9,SUP-06,APAC,Medium,RM-10,200.81,1,30.4,29.0,241547.45,0,0,1.3999999999999986
PO-000796,2025-07,9,SUP-06,APAC,Medium,RM-03,217.18,1,28.8,29.0,212535.0,0,0,-0.1999999999999993
PO-000797,2025-07,9,SUP-06,APAC,Medium,RM-01,52.64,0,24.0,29.0,44000.54,1,0,-5.0
PO-000798,2025-07,9,SUP-06,APAC,Medium,RM-06,195.71,1,31.2,29.0,618449.93,0,0,2.1999999999999993
PO-000799,2025-07,9,SUP-06,APAC,Medium,RM-09,254.4,1,27.5,29.0,165973.89,0,0,-1.5
PO-000800,2025-07,9,SUP-06,APAC,Medium,RM-06,103.64,1,25.2,29.0,327499.48,0,0,-3.8000000000000007
PO-000801,2025-07,9,SUP-07,EMEA,High,RM-19,183.61,1,26.9,22.0,54278.12,1,0,4.899999999999999
PO-000802,2025-07,9,SUP-07,EMEA,High,RM-11,173.74,1,30.4,22.0,398495.98,0,0,8.399999999999999
PO-000803,2025-07,9,SUP-07,EMEA,High,RM-11,118.38,0,23.3,22.0,271527.91,0,0,1.3000000000000007
PO-000804,2025-07,9,SUP-07,EMEA,High,RM-03,259.81,1,25.6,22.0,254249.68,0,0,3.6000000000000014
PO-000805,2025-07,9,SUP-07,EMEA,High,RM-18,118.74,1,27.9,22.0,290498.89,0,0,5.899999999999999
PO-000806,2025-07,9,SUP-07,EMEA,High,RM-02,218.92,1,28.1,22.0,176296.56,0,0,6.100000000000001
PO-000807,2025-07,9,SUP-08,APAC,Low,RM-15,105.7,0,20.3,20.0,94819.81,0,0,0.3000000000000007
PO-000808,2025-07,9,SUP-08,APAC,Low,RM-04,259.62,1,17.5,20.0,108508.82,0,0,-2.5
PO-000809,2025-07,9,SUP-08,APAC,Low,RM-06,259.47,1,16.0,20.0,819954.06,0,0,-4.0
PO-000810,2025-07,9,SUP-08,APAC,Low,RM-18,52.83,1,22.3,20.0,129258.49,0,0,2.3000000000000007
PO-000811,2025-07,9,SUP-08,APAC,Low,RM-06,88.27,1,20.9,20.0,278950.62,0,0,0.8999999999999986
PO-000812,2025-07,9,SUP-08,APAC,Low,RM-05,55.13,1,15.1,20.0,10116.27,0,0,-4.9
PO-000813,2025-07,9,SUP-09,AMER,Low,RM-15,78.4,1,15.2,14.0,70332.24,0,0,1.1999999999999993
PO-000814,2025-07,9,SUP-09,AMER,Low,RM-16,162.63,1,10.0,14.0,71287.53,0,0,-4.0
PO-000815,2025-07,9,SUP-09,AMER,Low,RM-16,40.48,1,6.1,14.0,17742.02,0,0,-7.9
PO-000816,2025-07,9,SUP-09,AMER,Low,RM-13,50.18,1,11.8,14.0,17391.93,0,0,-2.1999999999999993
PO-000817,2025-07,9,SUP-09,AMER,Low,RM-01,143.09,1,12.3,14.0,119608.45,0,0,-1.6999999999999993
PO-000818,2025-07,9,SUP-09,AMER,Low,RM-20,198.39,1,16.5,14.0,394355.16,0,0,2.5
PO-000819,2025-07,9,SUP-09,AMER,Low,RM-13,80.44,1,15.4,14.0,27879.56,0,0,1.4000000000000004
PO-000820,2025-07,9,SUP-10,EMEA,Medium,RM-04,67.03,1,23.5,24.0,28014.01,0,0,-0.5
PO-000821,2025-07,9,SUP-10,EMEA,Medium,RM-02,246.75,1,18.8,24.0,198713.76,0,0,-5.199999999999999
PO-000822,2025-07,9,SUP-10,EMEA,Medium,RM-06,233.43,1,20.2,24.0,737655.29,0,0,-3.8000000000000007
PO-000823,2025-07,9,SUP-10,EMEA,Medium,RM-01,225.29,1,20.8,24.0,188322.4,0,0,-3.1999999999999993
PO-000824,2025-07,9,SUP-10,EMEA,Medium,RM-03,166.49,1,25.1,24.0,162925.48,0,0,1.1000000000000014
PO-000825,2025-07,9,SUP-10,EMEA,Medium,RM-02,69.98,1,26.2,24.0,56353.97,0,0,2.1999999999999993
PO-000826,2025-07,9,SUP-10,EMEA,Medium,RM-07,240.92,1,23.2,24.0,6999320.52,0,0,-0.8000000000000007
PO-000827,2025-07,9,SUP-10,EMEA,Medium,RM-02,254.09,1,19.6,24.0,204625.74,0,0,-4.399999999999999
PO-000828,2025-07,9,SUP-10,EMEA,Medium,RM-02,192.48,1,25.3,24.0,155005.89,0,0,1.3000000000000007
PO-000829,2025-08,10,SUP-01,EMEA,Low,RM-03,72.59,1,13.9,12.0,69757.98,0,0,1.9000000000000004
PO-000830,2025-08,10,SUP-01,EMEA,Low,RM-09,237.2,1,8.8,12.0,151960.16,0,0,-3.1999999999999993
PO-000831,2025-08,10,SUP-01,EMEA,Low,RM-15,234.6,1,12.1,12.0,206649.99,0,0,0.09999999999999964
PO-000832,2025-08,10,SUP-01,EMEA,Low,RM-18,245.0,1,4.5,12.0,588578.24,0,0,-7.5
PO-000833,2025-08,10,SUP-01,EMEA,Low,RM-05,104.18,1,15.4,12.0,18771.48,0,0,3.4000000000000004
PO-000834,2025-08,10,SUP-01,EMEA,Low,RM-02,76.12,1,7.7,12.0,60194.67,0,0,-4.3
PO-000835,2025-08,10,SUP-01,EMEA,Low,RM-14,202.52,1,12.8,12.0,77032.41,0,0,0.8000000000000007
PO-000836,2025-08,10,SUP-01,EMEA,Low,RM-10,212.56,1,13.9,12.0,251067.64,0,0,1.9000000000000004
PO-000837,2025-08,10,SUP-01,EMEA,Low,RM-09,148.33,1,14.6,12.0,95024.09,0,0,2.5999999999999996
PO-000838,2025-08,10,SUP-02,AMER,Low,RM-12,160.74,1,13.7,18.0,41833.52,0,0,-4.300000000000001
PO-000839,2025-08,10,SUP-02,AMER,Low,RM-12,159.84,1,11.6,18.0,41601.01,0,0,-6.4
PO-000840,2025-08,10,SUP-02,AMER,Low,RM-16,58.06,1,17.3,18.0,24989.52,0,0,-0.6999999999999993
PO-000841,2025-08,10,SUP-02,AMER,Low,RM-10,81.4,0,19.3,18.0,96142.48,0,0,1.3000000000000007
PO-000842,2025-08,10,SUP-02,AMER,Low,RM-09,239.73,1,16.7,18.0,153581.01,0,0,-1.3000000000000007
PO-000843,2025-08,10,SUP-02,AMER,Low,RM-20,117.13,1,10.5,18.0,228633.97,0,0,-7.5
PO-000844,2025-08,10,SUP-03,APAC,Medium,RM-12,40.76,1,37.5,34.0,10608.17,0,0,3.5
PO-000845,2025-08,10,SUP-03,APAC,Medium,RM-09,51.86,1,32.4,34.0,33224.72,0,0,-1.6000000000000014
PO-000846,2025-08,10,SUP-03,APAC,Medium,RM-09,89.35,1,30.7,34.0,57243.21,0,0,-3.3000000000000007
PO-000847,2025-08,10,SUP-03,APAC,Medium,RM-01,237.37,1,36.5,34.0,194835.63,0,0,2.5
PO-000848,2025-08,10,SUP-03,APAC,Medium,RM-19,130.8,1,34.6,34.0,37970.59,0,0,0.6000000000000014
PO-000849,2025-08,10,SUP-03,APAC,Medium,RM-05,116.71,1,29.9,34.0,21028.7,0,0,-4.100000000000001
PO-000850,2025-08,10,SUP-03,APAC,Medium,RM-02,160.5,1,35.6,34.0,126923.83,0,0,1.6000000000000014
PO-000851,2025-08,10,SUP-03,APAC,Medium,RM-03,222.42,0,32.3,34.0,213736.0,0,0,-1.7000000000000028
PO-000852,2025-08,10,SUP-04,EMEA,Low,RM-16,192.73,1,11.8,10.0,82956.17,0,0,1.8000000000000007
PO-000853,2025-08,10,SUP-04,EMEA,Low,RM-20,121.08,1,4.9,10.0,236331.48,0,0,-5.1
PO-000854,2025-08,10,SUP-04,EMEA,Low,RM-07,102.75,1,10.8,10.0,2931291.14,0,0,0.8000000000000007
PO-000855,2025-08,10,SUP-04,EMEA,Low,RM-15,202.86,1,9.5,10.0,178691.12,0,0,-0.5
PO-000856,2025-08,10,SUP-04,EMEA,Low,RM-20,45.81,1,10.9,10.0,89411.49,0,0,0.9000000000000004
PO-000857,2025-08,10,SUP-04,EMEA,Low,RM-10,244.67,0,7.9,10.0,288995.5,0,0,-2.0999999999999996
PO-000858,2025-08,10,SUP-04,EMEA,Low,RM-05,234.83,1,10.7,10.0,42312.04,0,0,0.6999999999999993
PO-000859,2025-08,10,SUP-04,EMEA,Low,RM-10,55.68,1,5.1,10.0,65767.09,0,0,-4.9
PO-000860,2025-08,10,SUP-04,EMEA,Low,RM-06,111.93,1,10.0,10.0,347323.39,0,0,0.0
PO-000861,2025-08,10,SUP-04,EMEA,Low,RM-10,142.85,1,9.2,10.0,168730.32,0,0,-0.8000000000000007
PO-000862,2025-08,10,SUP-05,LATAM,Medium,RM-06,164.65,1,31.7,26.0,510936.6,0,0,5.699999999999999
PO-000863,2025-08,10,SUP-05,LATAM,Medium,RM-15,204.43,1,25.3,26.0,180076.19,0,0,-0.6999999999999993
PO-000864,2025-08,10,SUP-05,LATAM,Medium,RM-09,143.0,1,26.1,26.0,91609.09,0,0,0.10000000000000142
PO-000865,2025-08,10,SUP-05,LATAM,Medium,RM-12,90.76,1,25.2,26.0,23620.09,0,0,-0.8000000000000007
PO-000866,2025-08,10,SUP-05,LATAM,Medium,RM-10,182.45,1,23.2,26.0,215508.95,0,0,-2.8000000000000007
PO-000867,2025-08,10,SUP-05,LATAM,Medium,RM-10,73.6,1,31.5,26.0,86934.1,0,0,5.5
PO-000868,2025-08,10,SUP-05,LATAM,Medium,RM-19,98.74,1,25.9,26.0,28664.34,0,0,-0.10000000000000142
PO-000869,2025-08,10,SUP-05,LATAM,Medium,RM-19,73.15,1,26.0,26.0,21233.55,0,0,0.0
PO-000870,2025-08,10,SUP-06,APAC,Medium,RM-12,259.84,1,33.8,29.0,67626.26,0,0,4.799999999999997
PO-000871,2025-08,10,SUP-06,APAC,Medium,RM-13,109.04,1,27.3,29.0,37110.51,0,0,-1.6999999999999993
PO-000872,2025-08,10,SUP-06,APAC,Medium,RM-19,43.19,1,25.2,29.0,12537.82,0,0,-3.8000000000000007
PO-000873,2025-08,10,SUP-06,APAC,Medium,RM-15,96.75,1,28.6,29.0,85228.86,0,0,-0.3999999999999986
PO-000874,2025-08,10,SUP-06,APAC,Medium,RM-15,240.95,1,23.2,29.0,212244.94,0,0,-5.800000000000001
PO-000875,2025-08,10,SUP-06,APAC,Medium,RM-20,236.71,1,25.7,29.0,462041.22,0,0,-3.3000000000000007
PO-000876,2025-08,10,SUP-06,APAC,Medium,RM-15,82.37,1,31.7,29.0,72554.53,0,0,2.6999999999999993
PO-000877,2025-08,10,SUP-06,APAC,Medium,RM-19,170.48,1,30.8,29.0,49487.54,0,0,1.8000000000000007
PO-000878,2025-08,10,SUP-07,EMEA,High,RM-06,132.09,1,26.4,22.0,409873.79,0,0,4.399999999999999
PO-000879,2025-08,10,SUP-07,EMEA,High,RM-01,96.65,1,34.4,22.0,79329.55,0,0,12.399999999999999
PO-000880,2025-08,10,SUP-07,EMEA,High,RM-18,237.72,1,29.7,22.0,571097.6,0,0,7.699999999999999
PO-000881,2025-08,10,SUP-07,EMEA,High,RM-06,128.97,1,29.7,22.0,400198.62,0,0,7.699999999999999
PO-000882,2025-08,10,SUP-07,EMEA,High,RM-14,210.37,1,30.4,22.0,80018.39,0,0,8.399999999999999
PO-000883,2025-08,10,SUP-07,EMEA,High,RM-15,48.99,1,22.2,22.0,43156.66,0,0,0.1999999999999993
PO-000884,2025-08,10,SUP-07,EMEA,High,RM-14,168.88,1,29.2,22.0,64239.98,0,0,7.199999999999999
PO-000885,2025-08,10,SUP-07,EMEA,High,RM-11,58.21,1,27.5,22.0,131105.01,0,0,5.5
PO-000886,2025-08,10,SUP-08,APAC,Low,RM-20,98.35,1,23.4,20.0,191971.0,0,0,3.3999999999999986
PO-000887,2025-08,10,SUP-08,APAC,Low,RM-18,157.06,1,17.4,20.0,377326.93,0,0,-2.6000000000000014
PO-000888,2025-08,10,SUP-08,APAC,Low,RM-01,214.76,1,18.8,20.0,176277.03,0,0,-1.1999999999999993
PO-000889,2025-08,10,SUP-08,APAC,Low,RM-07,62.62,1,16.2,20.0,1786495.7,0,0,-3.8000000000000007
PO-000890,2025-08,10,SUP-08,APAC,Low,RM-17,82.68,1,20.7,20.0,136557.19,0,0,0.6999999999999993
PO-000891,2025-08,10,SUP-08,APAC,Low,RM-08,144.35,1,13.2,20.0,104033.66,0,0,-6.800000000000001
PO-000892,2025-08,10,SUP-09,AMER,Low,RM-17,203.43,1,12.7,14.0,335992.88,0,0,-1.3000000000000007
PO-000893,2025-08,10,SUP-09,AMER,Low,RM-18,160.27,1,18.9,14.0,385029.08,0,0,4.899999999999999
PO-000894,2025-08,10,SUP-09,AMER,Low,RM-17,172.36,1,16.2,14.0,284677.51,0,0,2.1999999999999993
PO-000895,2025-08,10,SUP-09,AMER,Low,RM-10,60.97,1,17.2,14.0,72016.85,0,0,3.1999999999999993
PO-000896,2025-08,10,SUP-09,AMER,Low,RM-05,100.18,1,15.0,14.0,18050.47,0,0,1.0
PO-000897,2025-08,10,SUP-09,AMER,Low,RM-17,218.45,1,14.7,14.0,360797.01,0,0,0.6999999999999993
PO-000898,2025-08,10,SUP-09,AMER,Low,RM-17,254.41,1,13.6,14.0,420188.68,0,0,-0.40000000000000036
PO-000899,2025-08,10,SUP-10,EMEA,Medium,RM-05,135.57,1,24.4,24.0,24426.12,0,0,0.3999999999999986
PO-000900,2025-08,10,SUP-10,EMEA,Medium,RM-13,40.87,1,24.3,24.0,13908.31,0,0,0.3000000000000007
PO-000901,2025-08,10,SUP-10,EMEA,Medium,RM-08,63.1,1,24.8,24.0,45476.09,0,0,0.8000000000000007
PO-000902,2025-08,10,SUP-10,EMEA,Medium,RM-05,232.88,0,24.2,24.0,41959.52,0,0,0.1999999999999993
PO-000903,2025-08,10,SUP-10,EMEA,Medium,RM-20,237.39,1,26.2,24.0,463361.71,0,0,2.1999999999999993
PO-000904,2025-08,10,SUP-10,EMEA,Medium,RM-12,90.99,1,22.8,24.0,23681.37,0,0,-1.1999999999999993
PO-000905,2025-08,10,SUP-10,EMEA,Medium,RM-07,157.5,1,25.9,24.0,4493179.91,0,0,1.8999999999999986
PO-000906,2025-08,10,SUP-10,EMEA,Medium,RM-15,206.98,1,22.5,24.0,182327.92,0,0,-1.5
PO-000907,2025-09,11,SUP-01,EMEA,Low,RM-19,94.5,1,14.8,12.0,26924.97,0,0,2.8000000000000007
PO-000908,2025-09,11,SUP-01,EMEA,Low,RM-01,49.34,1,15.2,12.0,39753.89,0,0,3.1999999999999993
PO-000909,2025-09,11,SUP-01,EMEA,Low,RM-04,222.85,1,18.3,12.0,89769.02,0,0,6.300000000000001
PO-000910,2025-09,11,SUP-01,EMEA,Low,RM-13,75.68,1,9.0,12.0,25282.36,0,0,-3.0
PO-000911,2025-09,11,SUP-01,EMEA,Low,RM-13,233.79,1,14.8,12.0,78098.97,0,0,2.8000000000000007
PO-000912,2025-09,11,SUP-01,EMEA,Low,RM-03,82.57,1,15.3,12.0,77884.74,0,0,3.3000000000000007
PO-000913,2025-09,11,SUP-01,EMEA,Low,RM-01,85.17,1,12.2,12.0,68618.33,0,0,0.1999999999999993
PO-000914,2025-09,11,SUP-01,EMEA,Low,RM-13,97.58,1,9.4,12.0,32596.89,0,0,-2.5999999999999996
PO-000915,2025-09,11,SUP-01,EMEA,Low,RM-18,205.84,1,5.2,12.0,485379.58,0,0,-6.8
PO-000916,2025-09,11,SUP-02,AMER,Low,RM-16,167.32,1,17.3,18.0,70687.55,0,0,-0.6999999999999993
PO-000917,2025-09,11,SUP-02,AMER,Low,RM-01,210.51,1,18.3,18.0,169596.59,0,0,0.3000000000000007
PO-000918,2025-09,11,SUP-02,AMER,Low,RM-20,111.53,1,19.3,18.0,213679.81,0,0,1.3000000000000007
PO-000919,2025-09,11,SUP-02,AMER,Low,RM-07,117.63,1,11.0,18.0,3293797.65,0,0,-7.0
PO-000920,2025-09,11,SUP-02,AMER,Low,RM-03,61.92,1,17.3,18.0,58405.89,0,0,-0.6999999999999993
PO-000921,2025-09,11,SUP-02,AMER,Low,RM-14,55.66,1,18.5,18.0,20780.0,0,0,0.5
PO-000922,2025-09,11,SUP-02,AMER,Low,RM-12,79.51,1,19.8,18.0,20309.79,0,0,1.8000000000000007
PO-000923,2025-09,11,SUP-02,AMER,Low,RM-10,58.68,1,20.6,18.0,68036.25,0,0,2.6000000000000014
PO-000924,2025-09,11,SUP-02,AMER,Low,RM-07,124.3,1,13.4,18.0,3480684.13,0,0,-4.6
PO-000925,2025-09,11,SUP-03,APAC,Medium,RM-01,75.11,1,37.3,34.0,60515.22,0,0,3.299999999999997
PO-000926,2025-09,11,SUP-03,APAC,Medium,RM-09,54.05,1,37.0,34.0,33986.84,0,0,3.0
PO-000927,2025-09,11,SUP-03,APAC,Medium,RM-06,185.46,1,31.8,34.0,564858.84,0,0,-2.1999999999999993
PO-000928,2025-09,11,SUP-03,APAC,Medium,RM-12,158.75,1,33.3,34.0,40554.02,0,0,-0.7000000000000028
PO-000929,2025-09,11,SUP-03,APAC,Medium,RM-08,84.93,1,33.8,34.0,60082.29,0,0,-0.20000000000000284
PO-000930,2025-09,11,SUP-03,APAC,Medium,RM-05,52.14,1,30.7,34.0,9221.21,0,0,-3.3000000000000007
PO-000931,2025-09,11,SUP-04,EMEA,Low,RM-16,89.76,1,14.4,10.0,37920.43,0,0,4.4
PO-000932,2025-09,11,SUP-04,EMEA,Low,RM-02,100.73,1,10.2,10.0,78184.57,0,0,0.1999999999999993
PO-000933,2025-09,11,SUP-04,EMEA,Low,RM-13,60.99,1,9.8,10.0,20375.37,0,0,-0.1999999999999993
