batch_id,period,period_idx,plant_id,region,formula_id,product_id,product_family,oee,yield_pct,planned_qty_t,actual_qty_t,sold_qty_t,qc_failed,rm_cost_per_t,total_cost,revenue,cs_active,gross_margin,conv_cost_per_t_calc
BAT-000935,2025-02,4,PLT-02,AMER,FRM-12,PRD-12,Solvents,0.7722,0.9533,43.53,41.49,41.49,0,617.93,38616.15,58542.02,0,19925.869999999995,269.18578221915925
BAT-000936,2025-02,4,PLT-02,AMER,FRM-09,PRD-09,Specialty,0.8159,0.8277,50.03,41.41,41.41,0,1631.86,107388.31,103274.0,0,-4114.309999999998,514.6183130121929
BAT-000937,2025-02,4,PLT-03,APAC,FRM-05,PRD-05,Coatings,0.5771,0.8014,19.45,15.59,15.59,0,1336.18,37486.0,45291.5,0,7805.5,591.1207712082262
BAT-000938,2025-02,4,PLT-01,EMEA,FRM-09,PRD-09,Specialty,0.8517,0.8012,43.36,34.74,34.74,0,1631.86,97018.94,92633.21,0,-4385.729999999996,605.6616789667899
BAT-000939,2025-02,4,PLT-02,AMER,FRM-09,PRD-09,Specialty,0.8317,0.8458,20.8,17.59,17.59,0,1631.86,46650.93,47036.5,0,385.5699999999997,610.9731730769233
BAT-000940,2025-02,4,PLT-05,LATAM,FRM-05,PRD-05,Coatings,0.7776,0.9015,26.64,24.02,0.0,1,1336.18,49586.25,0.0,0,-49586.25,525.1657207207206
BAT-000941,2025-02,4,PLT-03,APAC,FRM-08,PRD-08,Surfactants,0.6581,0.9058,25.93,23.49,23.49,0,1059.62,40608.91,51950.32,0,11341.409999999996,506.4775703817975
BAT-000942,2025-02,4,PLT-05,LATAM,FRM-08,PRD-08,Surfactants,0.8563,0.9052,33.12,29.98,29.98,0,1059.62,48247.41,69792.01,0,21544.59999999999,397.1254710144931
BAT-000943,2025-02,4,PLT-04,EMEA,FRM-06,PRD-06,Coatings,0.8156,0.9139,30.82,28.17,28.17,0,1450.42,62159.6,98941.35,0,36781.75000000001,566.4391823491237
BAT-000944,2025-02,4,PLT-01,EMEA,FRM-07,PRD-07,Catalysts,0.9207,0.8736,2.72,2.37,2.37,0,15122.68,55059.17,86741.75,0,31682.58,5119.661911764702
BAT-000945,2025-02,4,PLT-04,EMEA,FRM-04,PRD-04,Agrochem,0.894,0.9116,52.69,48.04,48.04,0,552.34,40445.75,54406.09,0,13960.339999999997,215.27719491364587
BAT-000946,2025-02,4,PLT-03,APAC,FRM-11,PRD-11,Polymers,0.5897,0.931,37.4,34.82,0.0,1,739.12,40502.74,0.0,0,-40502.74,343.84096256684495
BAT-000947,2025-02,4,PLT-01,EMEA,FRM-09,PRD-09,Specialty,0.9057,0.7901,19.5,15.41,15.41,0,1631.86,42051.65,40102.18,0,-1949.4700000000012,524.634871794872
BAT-000948,2025-02,4,PLT-06,APAC,FRM-10,PRD-10,Agrochem,0.8524,0.9615,45.25,43.51,43.51,0,584.78,36000.34,55377.45,0,19377.11,210.80762430939217
BAT-000949,2025-02,4,PLT-02,AMER,FRM-12,PRD-12,Solvents,0.7827,0.9466,56.79,53.76,53.76,0,617.93,48789.13,75749.19,0,26960.060000000005,241.1848089452369
BAT-000950,2025-02,4,PLT-05,LATAM,FRM-04,PRD-04,Agrochem,0.7673,0.9118,60.93,55.56,55.56,0,552.34,47219.33,63652.55,0,16433.22,222.63669456753655
BAT-000951,2025-02,4,PLT-02,AMER,FRM-04,PRD-04,Agrochem,0.8751,0.8779,72.08,63.28,63.28,0,552.34,55505.66,76866.57,0,21360.910000000003,217.7163263041066
BAT-000952,2025-02,4,PLT-05,LATAM,FRM-07,PRD-07,Catalysts,0.7567,0.8906,1.06,0.95,0.95,0,15122.68,22977.83,34685.27,0,11707.439999999995,6554.518113207549
BAT-000953,2025-02,4,PLT-05,LATAM,FRM-05,PRD-05,Coatings,0.7558,0.8815,10.86,9.57,9.57,0,1336.18,20184.19,29331.34,0,9147.150000000001,522.4010313075505
BAT-000954,2025-02,4,PLT-06,APAC,FRM-02,PRD-02,Polymers,0.852,0.9201,54.01,49.69,49.69,0,900.37,68006.21,98353.99,0,30347.78,358.7710849842623
BAT-000955,2025-02,4,PLT-02,AMER,FRM-10,PRD-10,Agrochem,0.8529,0.932,45.46,42.36,42.36,0,584.78,36001.08,52930.13,0,16929.049999999996,207.14872855257374
BAT-000956,2025-02,4,PLT-01,EMEA,FRM-06,PRD-06,Coatings,0.889,0.948,19.33,18.33,18.33,0,1450.42,38005.29,63939.67,0,25934.379999999997,515.7098499741337
BAT-000957,2025-02,4,PLT-02,AMER,FRM-06,PRD-06,Coatings,0.8146,0.8966,24.67,22.12,22.12,0,1450.42,50501.47,70847.65,0,20346.179999999993,596.6602594244018
BAT-000958,2025-02,4,PLT-01,EMEA,FRM-10,PRD-10,Agrochem,0.8555,0.9264,57.61,53.37,53.37,0,584.78,46598.54,68324.56,0,21726.019999999997,224.08200312445763
BAT-000959,2025-02,4,PLT-05,LATAM,FRM-06,PRD-06,Coatings,0.8008,0.9222,17.12,15.79,15.79,0,1450.42,33723.92,51439.39,0,17715.47,519.4351401869155
BAT-000960,2025-02,4,PLT-02,AMER,FRM-01,PRD-01,Polymers,0.888,0.9661,33.37,32.24,32.24,0,768.27,34030.46,57048.72,0,23018.260000000002,251.52202876835486
BAT-000961,2025-02,4,PLT-01,EMEA,FRM-07,PRD-07,Catalysts,0.8516,0.8843,1.78,1.57,1.57,0,15122.68,35910.41,58475.23,0,22564.82,5051.70764044944
BAT-000962,2025-02,4,PLT-04,EMEA,FRM-10,PRD-10,Agrochem,0.908,0.9511,33.18,31.55,31.55,0,584.78,26311.2,39798.46,0,13487.259999999998,208.20372513562393
BAT-000963,2025-02,4,PLT-03,APAC,FRM-03,PRD-03,Solvents,0.6685,0.9033,71.79,64.85,64.85,0,560.89,57852.79,86892.23,0,29039.439999999995,244.97140130937453
BAT-000964,2025-02,4,PLT-03,APAC,FRM-09,PRD-09,Specialty,0.6459,0.7795,18.41,14.35,14.35,0,1631.86,42078.4,36561.47,0,-5516.93,653.7673764258559
BAT-000965,2025-02,4,PLT-01,EMEA,FRM-07,PRD-07,Catalysts,0.8644,0.8297,2.86,2.38,2.38,0,15122.68,58968.75,84331.78,0,25363.03,5495.764055944055
BAT-000966,2025-02,4,PLT-04,EMEA,FRM-12,PRD-12,Solvents,0.8819,0.9679,45.57,44.1,44.1,0,617.93,38976.76,62815.12,0,23838.36,237.38621680930441
BAT-000967,2025-02,4,PLT-03,APAC,FRM-03,PRD-03,Solvents,0.6752,0.9258,52.27,48.4,0.0,1,560.89,42584.01,0.0,0,-42584.01,253.803131815573
BAT-000968,2025-02,4,PLT-04,EMEA,FRM-07,PRD-07,Catalysts,0.848,0.8602,1.29,1.11,1.11,0,15122.68,26342.63,40226.27,0,13883.639999999996,5297.963410852713
BAT-000969,2025-02,4,PLT-03,APAC,FRM-03,PRD-03,Solvents,0.643,0.92,63.04,58.0,58.0,0,560.89,52832.99,77693.65,0,24860.659999999996,277.19677030456853
BAT-000970,2025-02,4,PLT-03,APAC,FRM-11,PRD-11,Polymers,0.663,0.9275,22.82,21.16,21.16,0,739.12,24266.79,34980.9,0,10714.11,324.28008764241906
BAT-000971,2025-02,4,PLT-05,LATAM,FRM-04,PRD-04,Agrochem,0.8089,0.8988,66.52,59.78,59.78,0,552.34,52655.83,68506.38,0,15850.550000000003,239.23892363199047
BAT-000972,2025-02,4,PLT-01,EMEA,FRM-12,PRD-12,Solvents,0.8564,0.9371,41.38,38.78,0.0,1,617.93,34260.89,0.0,0,-34260.89,210.0277090381827
BAT-000973,2025-02,4,PLT-02,AMER,FRM-08,PRD-08,Surfactants,0.8229,0.901,31.16,28.07,28.07,0,1059.62,45561.54,64822.83,0,19261.29,402.5603594351735
BAT-000974,2025-02,4,PLT-03,APAC,FRM-08,PRD-08,Surfactants,0.6589,0.9259,34.74,32.17,32.17,0,1059.62,52358.07,72070.7,0,19712.629999999997,447.52075993091535
BAT-000975,2025-02,4,PLT-06,APAC,FRM-03,PRD-03,Solvents,0.8433,0.9003,58.2,52.4,52.4,0,560.89,46210.33,69950.9,0,23740.569999999992,233.10192439862544
BAT-000976,2025-02,4,PLT-05,LATAM,FRM-08,PRD-08,Surfactants,0.8054,0.99,20.59,20.38,20.38,0,1059.62,29657.32,47222.25,0,17564.93,380.75493929091795
BAT-000977,2025-02,4,PLT-06,APAC,FRM-11,PRD-11,Polymers,0.8149,0.9101,56.99,51.87,51.87,0,739.12,59918.31,88170.93,0,28252.619999999995,312.262874188454
BAT-000978,2025-02,4,PLT-04,EMEA,FRM-10,PRD-10,Agrochem,0.8644,0.849,42.95,36.47,0.0,1,584.78,35029.25,0.0,0,-35029.25,230.80207217694988
BAT-000979,2025-02,4,PLT-04,EMEA,FRM-05,PRD-05,Coatings,0.8595,0.881,26.32,23.19,23.19,0,1336.18,47962.97,67475.26,0,19512.289999999994,486.12129179331305
BAT-000980,2025-02,4,PLT-04,EMEA,FRM-04,PRD-04,Agrochem,0.9203,0.8928,42.13,37.61,37.61,0,552.34,31656.06,43706.74,0,12050.679999999997,199.0499833847614
BAT-000981,2025-02,4,PLT-03,APAC,FRM-05,PRD-05,Coatings,0.6228,0.8651,31.69,27.42,27.42,0,1336.18,61248.96,77806.02,0,16557.060000000005,596.5735500157778
BAT-000982,2025-02,4,PLT-02,AMER,FRM-10,PRD-10,Agrochem,0.802,0.9247,79.01,73.06,73.06,0,584.78,64454.78,92816.07,0,28361.290000000008,231.0000278445766
BAT-000983,2025-02,4,PLT-01,EMEA,FRM-10,PRD-10,Agrochem,0.8676,0.8682,49.7,43.15,43.15,0,584.78,40436.23,52369.7,0,11933.469999999994,228.82623742454734
BAT-000984,2025-02,4,PLT-06,APAC,FRM-03,PRD-03,Solvents,0.8266,0.9821,41.53,40.78,40.78,0,560.89,32465.34,52295.54,0,19830.2,220.8422417529497
BAT-000985,2025-02,4,PLT-05,LATAM,FRM-08,PRD-08,Surfactants,0.7572,0.8731,31.21,27.25,27.25,0,1059.62,46546.94,62624.68,0,16077.739999999998,431.79108619032377
BAT-000986,2025-02,4,PLT-03,APAC,FRM-11,PRD-11,Polymers,0.5865,0.9461,33.16,31.37,0.0,1,739.12,35970.58,0.0,0,-35970.58,345.6381423401691
BAT-000987,2025-02,4,PLT-02,AMER,FRM-04,PRD-04,Agrochem,0.8607,0.8761,62.97,55.17,55.17,0,552.34,47658.09,67172.77,0,19514.680000000008,204.49801810385895
BAT-000988,2025-02,4,PLT-01,EMEA,FRM-09,PRD-09,Specialty,0.9226,0.8364,37.51,31.37,31.37,0,1631.86,79351.12,80387.98,0,1036.8600000000006,483.6057424686753
BAT-000989,2025-02,4,PLT-03,APAC,FRM-04,PRD-04,Agrochem,0.7031,0.8724,79.13,69.03,69.03,0,552.34,61070.88,83126.19,0,22055.310000000005,219.43909768734989
BAT-000990,2025-02,4,PLT-06,APAC,FRM-02,PRD-02,Polymers,0.8686,0.9091,39.97,36.34,36.34,0,900.37,50545.11,74272.14,0,23727.03,364.2061821366025
BAT-000991,2025-02,4,PLT-03,APAC,FRM-02,PRD-02,Polymers,0.6693,0.8302,48.04,39.88,39.88,0,900.37,60718.76,77076.67,0,16357.909999999996,363.55089925062464
BAT-000992,2025-02,4,PLT-01,EMEA,FRM-09,PRD-09,Specialty,0.797,0.7549,28.34,21.4,21.4,0,1631.86,62070.21,56064.9,0,-6005.309999999998,558.337953422724
BAT-000993,2025-02,4,PLT-01,EMEA,FRM-08,PRD-08,Surfactants,0.8503,0.9759,51.83,50.59,50.59,0,1059.62,74833.47,116224.37,0,41390.899999999994,384.2053907003667
BAT-000994,2025-02,4,PLT-03,APAC,FRM-05,PRD-05,Coatings,0.6036,0.8357,11.99,10.02,10.02,0,1336.18,22971.94,29885.7,0,6913.760000000002,579.7449374478731
BAT-000995,2025-02,4,PLT-02,AMER,FRM-12,PRD-12,Solvents,0.7888,0.9235,68.6,63.35,63.35,0,617.93,58459.09,88603.35,0,30144.26000000001,234.24332361516042
BAT-000996,2025-02,4,PLT-06,APAC,FRM-01,PRD-01,Polymers,0.8339,0.9249,48.75,45.08,45.08,0,768.27,52033.61,79267.97,0,27234.36,299.0861025641027
BAT-000997,2025-02,4,PLT-04,EMEA,FRM-03,PRD-03,Solvents,0.8982,0.9709,73.89,71.74,71.74,0,560.89,55178.53,93555.68,0,38377.149999999994,185.87586818243335
BAT-000998,2025-02,4,PLT-04,EMEA,FRM-09,PRD-09,Specialty,0.8161,0.8205,51.65,42.38,42.38,0,1631.86,115508.46,114502.13,0,-1006.3300000000017,604.5090222652473
BAT-000999,2025-02,4,PLT-06,APAC,FRM-08,PRD-08,Surfactants,0.8746,0.9168,48.68,44.63,44.63,0,1059.62,69607.22,103041.44,0,33434.22,370.27359079704206
BAT-001000,2025-02,4,PLT-04,EMEA,FRM-11,PRD-11,Polymers,0.8962,0.9344,82.67,77.25,77.25,0,739.12,85183.72,125206.42,0,40022.7,291.286677150115
BAT-001001,2025-02,4,PLT-03,APAC,FRM-02,PRD-02,Polymers,0.646,0.8801,54.11,47.62,47.62,0,900.37,72780.43,96812.63,0,24032.20000000001,444.6758325632969
BAT-001002,2025-02,4,PLT-03,APAC,FRM-07,PRD-07,Catalysts,0.6006,0.827,1.94,1.61,1.61,0,15122.68,42096.91,56235.91,0,14139.0,6576.758144329899
BAT-001003,2025-02,4,PLT-06,APAC,FRM-03,PRD-03,Solvents,0.8141,0.9523,35.28,33.59,33.59,0,560.89,28181.51,44294.94,0,16113.430000000004,237.90563492063484
BAT-001004,2025-02,4,PLT-05,LATAM,FRM-02,PRD-02,Polymers,0.8133,0.9459,15.96,15.1,15.1,0,900.37,19903.81,31045.28,0,11141.469999999998,346.7358897243108
BAT-001005,2025-02,4,PLT-03,APAC,FRM-12,PRD-12,Solvents,0.6834,0.9133,80.57,73.58,0.0,1,617.93,71300.8,0.0,0,-71300.8,267.0246977783296
BAT-001006,2025-02,4,PLT-01,EMEA,FRM-12,PRD-12,Solvents,0.8524,0.8887,46.06,40.93,40.93,0,617.93,38664.02,60226.01,0,21561.990000000005,221.49726877985233
BAT-001007,2025-02,4,PLT-06,APAC,FRM-12,PRD-12,Solvents,0.8092,0.9524,38.52,36.68,36.68,0,617.93,32286.52,51601.96,0,19315.44,220.24549325025964
BAT-001008,2025-02,4,PLT-05,LATAM,FRM-11,PRD-11,Polymers,0.8257,0.9391,48.57,45.61,45.61,0,739.12,49126.94,73167.29,0,24040.34999999999,272.34674902203005
BAT-001009,2025-02,4,PLT-02,AMER,FRM-10,PRD-10,Agrochem,0.8664,0.8996,107.62,96.82,96.82,0,584.78,85730.0,121934.57,0,36204.57000000001,211.81914514030848
BAT-001010,2025-02,4,PLT-04,EMEA,FRM-09,PRD-09,Specialty,0.9312,0.8392,42.77,35.89,35.89,0,1631.86,91891.35,97264.63,0,5373.279999999999,516.6401169043722
BAT-001011,2025-02,4,PLT-04,EMEA,FRM-06,PRD-06,Coatings,0.8849,0.8945,30.99,27.72,27.72,0,1450.42,61944.59,95587.26,0,33642.67,548.4373733462407
BAT-001012,2025-02,4,PLT-06,APAC,FRM-03,PRD-03,Solvents,0.8686,0.995,70.33,69.98,69.98,0,560.89,55147.15,90910.52,0,35763.37,223.2298635006399
BAT-001013,2025-02,4,PLT-04,EMEA,FRM-10,PRD-10,Agrochem,0.9432,0.9243,84.17,77.81,77.81,0,584.78,65976.74,99349.46,0,33372.72,199.07101580135452
BAT-001014,2025-02,4,PLT-01,EMEA,FRM-03,PRD-03,Solvents,0.8737,0.9554,83.66,79.93,79.93,0,560.89,65774.75,102679.14,0,36904.39,225.3250370547454
BAT-001015,2025-02,4,PLT-04,EMEA,FRM-11,PRD-11,Polymers,0.9074,0.9018,26.64,24.02,24.02,0,739.12,26240.51,37606.0,0,11365.490000000002,245.88412912912906
BAT-001016,2025-02,4,PLT-01,EMEA,FRM-03,PRD-03,Solvents,0.8878,0.9631,39.01,37.57,37.57,0,560.89,30338.64,51461.14,0,21122.5,216.82443219687264
BAT-001017,2025-02,4,PLT-03,APAC,FRM-05,PRD-05,Coatings,0.5957,0.8658,21.93,18.99,0.0,1,1336.18,43609.71,0.0,0,-43609.71,652.4068673050615
BAT-001018,2025-02,4,PLT-04,EMEA,FRM-02,PRD-02,Polymers,0.8708,0.9193,48.04,44.16,44.16,0,900.37,59406.82,90819.93,0,31413.109999999993,336.2415736885929
BAT-001019,2025-02,4,PLT-06,APAC,FRM-01,PRD-01,Polymers,0.8389,0.9556,34.56,33.03,33.03,0,768.27,36645.24,55644.33,0,18999.090000000004,292.06680555555545
BAT-001020,2025-02,4,PLT-01,EMEA,FRM-04,PRD-04,Agrochem,0.8476,0.9034,37.28,33.68,33.68,0,552.34,27830.77,38729.26,0,10898.490000000002,194.19353004291838
BAT-001021,2025-02,4,PLT-03,APAC,FRM-11,PRD-11,Polymers,0.6739,0.9217,65.89,60.73,60.73,0,739.12,70226.52,97269.07,0,27042.550000000003,326.6945393838215
BAT-001022,2025-02,4,PLT-01,EMEA,FRM-04,PRD-04,Agrochem,0.8702,0.8733,71.01,62.02,62.02,0,552.34,54275.65,71332.07,0,17056.420000000006,211.99812139135327
BAT-001023,2025-02,4,PLT-04,EMEA,FRM-09,PRD-09,Specialty,0.9265,0.7833,45.24,35.44,35.44,0,1631.86,94146.47,87431.71,0,-6714.759999999995,449.1848717948717
BAT-001024,2025-02,4,PLT-04,EMEA,FRM-12,PRD-12,Solvents,0.8541,0.9927,38.75,38.47,38.47,0,617.93,33252.1,54325.28,0,21073.18,240.1887096774194
BAT-001025,2025-02,4,PLT-04,EMEA,FRM-10,PRD-10,Agrochem,0.8251,0.9481,89.42,84.78,84.78,0,584.78,74141.12,108104.25,0,33963.130000000005,244.35352717512853
BAT-001026,2025-02,4,PLT-04,EMEA,FRM-07,PRD-07,Catalysts,0.9533,0.8589,2.91,2.5,2.5,0,15122.68,60679.62,86563.84,0,25884.219999999994,5729.423092783505
BAT-001027,2025-02,4,PLT-04,EMEA,FRM-02,PRD-02,Polymers,0.8814,0.9015,45.82,41.31,41.31,0,900.37,56171.91,85514.36,0,29342.449999999997,325.5555783500655
BAT-001028,2025-02,4,PLT-02,AMER,FRM-06,PRD-06,Coatings,0.8321,0.8967,23.31,20.91,20.91,0,1450.42,46352.85,67293.26,0,20940.409999999996,538.1192535392536
BAT-001029,2025-02,4,PLT-01,EMEA,FRM-12,PRD-12,Solvents,0.8335,0.9626,57.47,55.32,55.32,0,617.93,47919.39,82389.86,0,34470.47,215.88572994605886
BAT-001030,2025-02,4,PLT-04,EMEA,FRM-03,PRD-03,Solvents,0.8339,0.9579,102.11,97.82,97.82,0,560.89,79868.11,131966.34,0,52098.229999999996,221.28716188424255
BAT-001031,2025-02,4,PLT-04,EMEA,FRM-06,PRD-06,Coatings,0.8741,0.8945,25.49,22.8,0.0,1,1450.42,51902.4,0.0,0,-51902.4,585.7667398979993
BAT-001032,2025-02,4,PLT-03,APAC,FRM-07,PRD-07,Catalysts,0.6364,0.7546,1.87,1.41,1.41,0,15122.68,41564.89,50010.47,0,8445.580000000002,7104.533903743315
BAT-001033,2025-02,4,PLT-02,AMER,FRM-05,PRD-05,Coatings,0.8476,0.9289,24.33,22.6,22.6,0,1336.18,45014.83,68678.74,0,23663.910000000003,513.9979695848747
BAT-001034,2025-02,4,PLT-04,EMEA,FRM-03,PRD-03,Solvents,0.8866,0.9504,105.25,100.03,100.03,0,560.89,82406.09,132319.66,0,49913.57000000001,222.06572446555822
BAT-001035,2025-02,4,PLT-06,APAC,FRM-08,PRD-08,Surfactants,0.8299,0.9628,42.2,40.63,40.63,0,1059.62,63319.55,89105.03,0,25785.479999999996,440.84327014218024
BAT-001036,2025-02,4,PLT-05,LATAM,FRM-11,PRD-11,Polymers,0.8158,0.9837,48.61,47.82,47.82,0,739.12,51334.34,81637.56,0,30303.22,316.92484673935394
BAT-001037,2025-02,4,PLT-05,LATAM,FRM-09,PRD-09,Specialty,0.8007,0.7959,13.12,10.44,10.44,0,1631.86,29757.28,28316.75,0,-1440.5299999999988,636.2253658536586
BAT-001038,2025-02,4,PLT-02,AMER,FRM-08,PRD-08,Surfactants,0.8565,0.937,55.03,51.56,51.56,0,1059.62,82470.84,122189.96,0,39719.12000000001,439.0323714337635
BAT-001039,2025-02,4,PLT-04,EMEA,FRM-07,PRD-07,Catalysts,0.845,0.8762,3.48,3.05,3.05,0,15122.68,72857.64,113368.92,0,40511.28,5813.423448275862
BAT-001040,2025-02,4,PLT-01,EMEA,FRM-06,PRD-06,Coatings,0.8047,0.9056,13.28,12.03,12.03,0,1450.42,27255.46,40130.97,0,12875.510000000002,601.9489759036146
BAT-001041,2025-02,4,PLT-03,APAC,FRM-07,PRD-07,Catalysts,0.609,0.8178,1.26,1.03,1.03,0,15122.68,28417.56,38882.05,0,10464.490000000002,7430.939047619049
BAT-001042,2025-02,4,PLT-02,AMER,FRM-11,PRD-11,Polymers,0.832,0.9051,87.4,79.1,0.0,1,739.12,88966.05,0.0,0,-88966.05,278.79819221967955
BAT-001043,2025-02,4,PLT-03,APAC,FRM-10,PRD-10,Agrochem,0.6243,0.9048,62.84,56.86,0.0,1,584.78,52256.69,0.0,0,-52256.69,246.8032272437938
BAT-001044,2025-02,4,PLT-06,APAC,FRM-11,PRD-11,Polymers,0.8189,0.9666,56.81,54.92,54.92,0,739.12,57280.63,88149.89,0,30869.260000000002,269.1642809364547
BAT-001045,2025-02,4,PLT-05,LATAM,FRM-03,PRD-03,Solvents,0.792,0.9489,68.48,64.98,64.98,0,560.89,52306.99,81429.17,0,29122.18,202.93870911214947
BAT-001046,2025-02,4,PLT-03,APAC,FRM-04,PRD-04,Agrochem,0.6657,0.8461,72.58,61.41,61.41,0,552.34,59233.58,75568.41,0,16334.830000000002,263.7743565720584
BAT-001047,2025-02,4,PLT-06,APAC,FRM-10,PRD-10,Agrochem,0.9025,0.9363,49.15,46.02,46.02,0,584.78,38230.68,54049.97,0,15819.29,193.05682604272636
BAT-001048,2025-02,4,PLT-02,AMER,FRM-04,PRD-04,Agrochem,0.8718,0.8915,92.19,82.19,82.19,0,552.34,71830.27,95850.73,0,24020.459999999992,226.81468055103596
BAT-001049,2025-02,4,PLT-04,EMEA,FRM-01,PRD-01,Polymers,0.8778,0.9462,68.49,64.8,64.8,0,768.27,74068.25,116425.06,0,42356.81,313.17619652504027
BAT-001050,2025-02,4,PLT-03,APAC,FRM-11,PRD-11,Polymers,0.6368,0.8783,51.86,45.55,0.0,1,739.12,54198.05,0.0,0,-54198.05,305.9638796760511
BAT-001051,2025-02,4,PLT-05,LATAM,FRM-12,PRD-12,Solvents,0.7975,0.9571,44.98,43.06,43.06,0,617.93,39177.42,58289.87,0,19112.450000000004,253.066442863495
BAT-001052,2025-02,4,PLT-04,EMEA,FRM-01,PRD-01,Polymers,0.8728,0.9447,54.49,51.47,51.47,0,768.27,56337.01,93397.39,0,37060.38,265.62631124977065
BAT-001053,2025-02,4,PLT-05,LATAM,FRM-05,PRD-05,Coatings,0.8032,0.854,25.79,22.03,22.03,0,1336.18,49467.7,66890.26,0,17422.559999999998,581.9161613028305
BAT-001054,2025-02,4,PLT-06,APAC,FRM-07,PRD-07,Catalysts,0.8322,0.9159,2.24,2.05,2.05,0,15122.68,45510.52,72201.28,0,26690.760000000002,5194.516428571424
BAT-001055,2025-02,4,PLT-04,EMEA,FRM-01,PRD-01,Polymers,0.92,0.9151,49.52,45.32,45.32,0,768.27,52175.7,80502.55,0,28326.850000000006,285.3588368336025
BAT-001056,2025-02,4,PLT-05,LATAM,FRM-07,PRD-07,Catalysts,0.7375,0.8345,1.37,1.14,1.14,0,15122.68,29445.85,41954.65,0,12508.800000000003,6370.641167883208
BAT-001057,2025-02,4,PLT-05,LATAM,FRM-01,PRD-01,Polymers,0.8401,0.9595,51.45,49.37,49.37,0,768.27,54781.89,82147.69,0,27365.800000000003,296.48976676384837
BAT-001058,2025-02,4,PLT-06,APAC,FRM-10,PRD-10,Agrochem,0.8653,0.9347,81.64,76.31,76.31,0,584.78,64665.68,95844.73,0,31179.049999999996,207.3032925036747
BAT-001059,2025-02,4,PLT-03,APAC,FRM-01,PRD-01,Polymers,0.6434,0.8861,30.42,26.96,26.96,0,768.27,34712.8,45705.09,0,10992.289999999994,372.8476857330704
BAT-001060,2025-02,4,PLT-04,EMEA,FRM-12,PRD-12,Solvents,0.9157,0.9014,72.76,65.59,65.59,0,617.93,62437.49,88950.41,0,26512.920000000006,240.19932930181415
BAT-001061,2025-02,4,PLT-02,AMER,FRM-11,PRD-11,Polymers,0.8494,0.9106,93.47,85.11,85.11,0,739.12,96080.37,138561.99,0,42481.619999999995,288.80735637102805
BAT-001062,2025-02,4,PLT-06,APAC,FRM-10,PRD-10,Agrochem,0.8799,0.9507,85.14,80.94,80.94,0,584.78,69444.19,96700.24,0,27256.050000000003,230.8670519144938
BAT-001063,2025-02,4,PLT-05,LATAM,FRM-09,PRD-09,Specialty,0.756,0.7845,31.35,24.59,24.59,0,1631.86,68006.32,61507.56,0,-6498.760000000009,537.4006060606064
BAT-001064,2025-02,4,PLT-01,EMEA,FRM-01,PRD-01,Polymers,0.8462,0.9826,51.53,50.63,50.63,0,768.27,54698.8,90831.83,0,36133.03,293.22427517950723
BAT-001065,2025-02,4,PLT-02,AMER,FRM-07,PRD-07,Catalysts,0.8086,0.9014,3.93,3.54,3.54,0,15122.68,83444.39,125537.46,0,42093.07000000001,6109.989211195927
BAT-001066,2025-02,4,PLT-06,APAC,FRM-03,PRD-03,Solvents,0.8948,0.9361,88.44,82.79,82.79,0,560.89,68284.67,112982.47,0,44697.8,211.21165083672543
BAT-001067,2025-02,4,PLT-05,LATAM,FRM-04,PRD-04,Agrochem,0.8116,0.9013,37.18,33.51,33.51,0,552.34,28382.07,37981.21,0,9599.14,211.02928456159225
BAT-001068,2025-02,4,PLT-05,LATAM,FRM-05,PRD-05,Coatings,0.8064,0.9001,19.87,17.88,17.88,0,1336.18,37254.3,52301.02,0,15046.719999999994,538.7218621036739
BAT-001069,2025-02,4,PLT-05,LATAM,FRM-08,PRD-08,Surfactants,0.7337,0.9451,38.83,36.7,36.7,0,1059.62,57616.98,83720.4,0,26103.41999999999,424.206422868916
BAT-001070,2025-02,4,PLT-02,AMER,FRM-08,PRD-08,Surfactants,0.8036,0.9687,56.59,54.82,54.82,0,1059.62,83406.16,129651.02,0,46244.86,414.24746775048607
BAT-001071,2025-02,4,PLT-06,APAC,FRM-03,PRD-03,Solvents,0.8614,0.9395,85.27,80.12,80.12,0,560.89,64142.96,108664.49,0,44521.530000000006,191.3436108830773
BAT-001072,2025-02,4,PLT-04,EMEA,FRM-03,PRD-03,Solvents,0.8772,0.9264,36.82,34.11,34.11,0,560.89,27954.87,45033.42,0,17078.55,198.34058120586633
BAT-001073,2025-02,4,PLT-05,LATAM,FRM-09,PRD-09,Specialty,0.7532,0.7952,28.4,22.58,22.58,0,1631.86,63202.93,60499.1,0,-2703.8300000000017,593.5952816901411
BAT-001074,2025-02,4,PLT-03,APAC,FRM-02,PRD-02,Polymers,0.613,0.9206,40.69,37.46,37.46,0,900.37,54804.97,75835.29,0,21030.319999999992,446.52039075940036
BAT-001075,2025-02,4,PLT-03,APAC,FRM-10,PRD-10,Agrochem,0.6256,0.8789,27.18,23.89,23.89,0,584.78,23148.88,28361.81,0,5212.93,266.9080058866815
BAT-001076,2025-02,4,PLT-01,EMEA,FRM-01,PRD-01,Polymers,0.8954,0.9621,49.59,47.71,47.71,0,768.27,52978.75,79629.16,0,26650.410000000003,300.06534986892507
BAT-001077,2025-02,4,PLT-01,EMEA,FRM-06,PRD-06,Coatings,0.855,0.8911,11.86,10.57,10.57,0,1450.42,23792.19,36425.84,0,12633.649999999998,555.6668465430016
